timestamp,Accx,Accy,Accz
32280,-0.226,0.031,0.587
32320,-0.224,0.243,0.586
32360,-0.265,0.245,0.581
32400,-0.234,0.366,0.617
32440,-0.3,0.501,0.66
32480,-0.299,0.553,0.757
32520,-0.309,0.719,0.946
32560,-0.312,0.737,1.1
32600,-0.18,0.719,1.245
32640,-0.091,0.648,1.25
32680,0.022,0.473,1.174
32720,0.117,0.334,1.028
32760,0.152,0.22,0.922
32800,0.192,0.105,0.833
32840,0.24,0.069,0.843
32880,0.208,0.023,0.837
32920,0.199,-0.056,0.891
32960,0.156,-0.01,0.952
33000,0.131,0.102,1.11
33040,0.175,0.076,1.219
33080,0.206,0.167,1.326
33120,0.214,0.251,1.302
33160,0.177,0.378,1.278
33200,0.187,0.477,1.195
33240,0.203,0.477,1.151
33280,0.15,0.577,1.073
33320,0.098,0.643,1.035
33360,0.076,0.741,0.991
33400,0.082,0.661,0.926
33440,0.141,0.6,0.896
33480,0.105,0.558,0.794
33520,0.106,0.467,0.722
33560,0.198,0.368,0.821
33600,0.164,0.265,0.876
33640,0.135,0.176,0.972
33680,0.066,0.095,1.12
33720,0.091,-0.004,1.221
33760,0.137,-0.083,1.281
33800,0.164,-0.164,1.227
33840,0.119,-0.214,1.103
33880,0.057,-0.272,0.962
33920,0.001,-0.281,0.843
33960,-0.062,-0.277,0.731
34000,-0.091,-0.197,0.707
34040,-0.144,-0.053,0.699
34080,-0.209,0.057,0.681
34120,-0.266,0.213,0.702
34160,-0.3,0.404,0.8
34200,-0.351,0.538,0.912
34240,-0.387,0.54,0.971
34280,-0.378,0.342,0.93
34320,-0.345,0.158,0.937
34360,-0.293,-0.114,1.003
34400,-0.251,-0.263,1.047
34440,-0.178,-0.367,1.044
34480,-0.156,-0.35,0.987
34520,-0.174,-0.28,0.847
34560,-0.246,-0.144,0.727
34600,-0.252,-0.103,0.648
34640,-0.218,0.038,0.662
34680,-0.239,0.184,0.664
34720,-0.24,0.265,0.663
34760,-0.219,0.39,0.722
34800,-0.28,0.51,0.768
34840,-0.323,0.628,0.894
34880,-0.298,0.736,1.034
34920,-0.321,0.749,1.144
34960,-0.218,0.633,1.213
35000,-0.112,0.522,1.21
35040,-0.069,0.348,1.091
35080,-0.016,0.304,0.962
35120,0.068,0.191,0.886
35160,0.115,0.033,0.815
35200,0.128,0.079,0.802
35240,0.139,-0.002,0.816
35280,0.159,-0.037,0.847
35320,0.14,0.081,0.951
35360,0.12,0.137,1.014
35400,0.124,0.214,1.129
35440,0.162,0.259,1.222
35480,0.193,0.26,1.306
35520,0.241,0.322,1.317
35560,0.174,0.361,1.274
35600,0.146,0.45,1.266
35640,0.138,0.538,1.242
35680,0.112,0.692,1.195
35720,0.089,0.719,1.078
35760,0.099,0.729,0.968
35800,0.112,0.694,0.8
35840,0.159,0.549,0.711
35880,0.178,0.409,0.683
35920,0.201,0.395,0.735
35960,0.212,0.235,0.799
36000,0.159,0.126,0.873
36040,0.059,0.099,1.022
36080,0.105,0.011,1.186
36120,0.125,-0.087,1.226
36160,0.138,-0.179,1.23
36200,0.137,-0.29,1.167
36240,0.108,-0.285,1.095
36280,0.083,-0.292,0.991
36320,0.042,-0.237,0.883
36360,-0.012,-0.235,0.792
36400,-0.061,-0.161,0.75
36440,-0.145,-0.008,0.71
36480,-0.198,0.131,0.667
36520,-0.241,0.194,0.675
36560,-0.296,0.372,0.717
36600,-0.394,0.528,0.874
36640,-0.46,0.729,1.039
36680,-0.412,0.493,1.021
36720,-0.289,0.119,0.988
36760,-0.243,-0.246,0.935
36800,-0.245,-0.308,0.948
36840,-0.186,-0.346,0.983
36880,-0.15,-0.327,0.959
36920,-0.178,-0.242,0.88
36960,-0.224,-0.131,0.781
37000,-0.221,-0.047,0.717
37040,-0.224,0.139,0.684
37080,-0.214,0.218,0.683
37120,-0.155,0.384,0.695
37160,-0.227,0.473,0.701
37200,-0.292,0.643,0.758
37240,-0.313,0.654,0.908
37280,-0.332,0.698,1.05
37320,-0.205,0.64,1.209
37360,-0.064,0.446,1.233
37400,-0.021,0.303,1.172
37440,0.108,0.106,1.026
37480,0.125,-0.022,0.876
37520,0.104,-0.021,0.745
37560,0.135,-0.086,0.758
37600,0.186,-0.108,0.794
37640,0.131,-0.065,0.874
37680,0.172,-0.046,0.991
37720,0.249,-0.056,1.137
37760,0.236,-0.027,1.222
37800,0.271,0.027,1.319
37840,0.292,0.156,1.419
37880,0.236,0.298,1.398
37920,0.161,0.449,1.355
37960,0.155,0.524,1.318
38000,0.166,0.585,1.192
38040,0.143,0.647,1.068
38080,0.132,0.644,0.889
38120,0.147,0.553,0.781
38160,0.179,0.482,0.76
38200,0.142,0.408,0.764
38240,0.176,0.259,0.805
38280,0.09,0.209,0.919
38320,0.097,0.099,1.028
38360,0.05,0.015,1.141
38400,0.102,-0.067,1.213
38440,0.114,-0.15,1.201
38480,0.178,-0.254,1.164
38520,0.147,-0.276,1.069
38560,0.072,-0.266,0.962
38600,0.027,-0.275,0.852
38640,-0.015,-0.251,0.776
38680,-0.082,-0.134,0.726
38720,-0.133,-0.031,0.722
38760,-0.209,0.158,0.714
38800,-0.3,0.388,0.756
38840,-0.469,0.614,0.817
38880,-0.472,0.608,0.889
38920,-0.358,0.331,0.919
38960,-0.271,-0.025,0.949
39000,-0.272,-0.103,1.013
39040,-0.26,-0.209,1.079
39080,-0.165,-0.325,1.101
39120,-0.16,-0.32,1.013
39160,-0.206,-0.228,0.823
39200,-0.247,-0.114,0.707
39240,-0.255,0.074,0.607
39280,-0.273,0.163,0.557
39320,-0.286,0.32,0.566
39360,-0.33,0.399,0.648
39400,-0.229,0.478,0.767
39440,-0.31,0.625,0.887
39480,-0.313,0.656,0.994
39520,-0.248,0.648,1.162
39560,-0.146,0.601,1.266
39600,-0.084,0.491,1.208
39640,-0.019,0.284,1.024
39680,0.03,0.186,0.873
39720,0.067,0.112,0.771
39760,0.098,0.111,0.756
39800,0.086,0.026,0.778
39840,0.167,-0.026,0.864
39880,0.172,0.009,0.968
39920,0.145,0.103,1.021
39960,0.135,0.143,1.083
40000,0.168,0.103,1.178
40040,0.205,0.178,1.253
40080,0.208,0.173,1.304
40120,0.221,0.216,1.329
40160,0.245,0.328,1.35
40200,0.229,0.45,1.297
40240,0.164,0.517,1.214
40280,0.135,0.563,1.155
40320,0.096,0.598,1.054
40360,0.078,0.542,0.975
40400,0.121,0.478,0.897
40440,0.155,0.404,0.817
40480,0.138,0.321,0.739
40520,0.112,0.211,0.707
40560,0.147,0.093,0.688
40600,0.096,0.068,0.743
40640,0.025,0.049,0.811
40680,-0.01,-0.018,0.97
40720,-0.052,-0.045,1.205
40760,-0.05,-0.069,1.373
40800,0.05,-0.104,1.479
40840,0.122,-0.136,1.405
40880,0.066,-0.195,1.208
40920,0.023,-0.165,1.067
40960,-0.009,-0.214,0.942
41000,0.01,-0.263,0.81
41040,-0.012,-0.267,0.733
41080,-0.09,-0.163,0.669
41120,-0.153,-0.035,0.652
41160,-0.144,0.064,0.647
41200,-0.182,0.138,0.665
41240,-0.294,0.316,0.723
41280,-0.432,0.541,0.902
41320,-0.547,0.62,1.047
41360,-0.462,0.274,1.059
41400,-0.348,0.016,1.018
41440,-0.268,-0.05,0.99
41480,-0.217,-0.056,0.97
41520,-0.254,-0.047,0.908
41560,-0.348,0.098,0.866
41600,-0.373,0.017,0.841
41640,-0.374,-0.126,0.828
41680,-0.339,-0.212,0.828
41720,-0.282,-0.189,0.822
41760,-0.223,-0.069,0.775
41800,-0.226,0.101,0.73
41840,-0.171,0.167,0.688
41880,-0.158,0.259,0.699
41920,-0.176,0.415,0.753
41960,-0.208,0.512,0.951
42000,-0.21,0.667,1.131
42040,-0.149,0.68,1.212
42080,-0.066,0.487,1.157
42120,-0.004,0.329,1.075
42160,0.051,0.136,0.923
42200,0.076,0.061,0.861
42240,0.09,0.053,0.847
42280,0.119,-0.01,0.863
42320,0.106,-0.078,0.926
42360,0.08,-0.001,0.985
42400,0.089,0.007,1.077
42440,0.187,0.055,1.194
42480,0.195,0.099,1.222
42520,0.187,0.176,1.221
42560,0.252,0.11,1.225
42600,0.261,0.147,1.216
42640,0.196,0.254,1.189
42680,0.174,0.265,1.233
42720,0.171,0.454,1.279
42760,0.13,0.594,1.226
42800,0.117,0.642,1.085
42840,0.113,0.614,0.944
42880,0.133,0.522,0.834
42920,0.142,0.399,0.742
42960,0.106,0.326,0.745
43000,0.124,0.224,0.845
43040,0.136,0.104,0.963
43080,0.117,-0.007,1.099
43120,0.109,-0.062,1.262
43160,0.13,-0.182,1.286
43200,0.112,-0.253,1.223
43240,0.074,-0.248,1.105
43280,0.007,-0.283,0.927
43320,-0.058,-0.233,0.844
43360,-0.06,-0.203,0.767
43400,-0.094,-0.113,0.671
43440,-0.144,0.032,0.614
43480,-0.201,0.137,0.615
43520,-0.243,0.254,0.705
43560,-0.369,0.387,0.847
43600,-0.459,0.505,1.104
43640,-0.325,0.554,1.171
43680,-0.298,0.209,0.908
43720,-0.291,-0.08,0.774
43760,-0.264,-0.179,0.829
43800,-0.327,0.175,0.963
43840,-0.397,0.177,1.002
43880,-0.342,-0.11,1.016
43920,-0.218,-0.374,1.003
43960,-0.125,-0.376,0.924
44000,-0.161,-0.25,0.824
44040,-0.177,-0.132,0.753
44080,-0.166,0.054,0.674
44120,-0.198,0.245,0.642
44160,-0.173,0.314,0.651
44200,-0.228,0.391,0.679
44240,-0.282,0.477,0.759
44280,-0.369,0.571,0.959
44320,-0.374,0.746,1.17
44360,-0.24,0.64,1.388
44400,-0.095,0.477,1.391
44440,-0.037,0.295,1.184
44480,0.006,0.142,1.023
44520,0.101,0.077,0.918
44560,0.074,0.052,0.741
44600,0.044,0.022,0.691
44640,0.083,-0.073,0.662
44680,0.078,-0.054,0.706
44720,0.085,-0.115,0.798
44760,0.118,-0.058,0.979
44800,0.147,0.074,1.081
44840,0.144,0.057,1.207
44880,0.184,0.079,1.315
44920,0.199,0.151,1.367
44960,0.158,0.119,1.374
45000,0.22,0.208,1.352
45040,0.181,0.339,1.245
45080,0.115,0.397,1.176
45120,0.147,0.434,1.153
45160,0.152,0.452,1.136
45200,0.182,0.452,1.107
45240,0.16,0.485,0.997
45280,0.106,0.528,0.892
45320,0.109,0.42,0.815
45360,0.128,0.378,0.779
45400,0.115,0.307,0.734
45440,0.073,0.202,0.731
45480,0.072,0.119,0.848
45520,0.041,0.031,1.028
45560,-0.053,-0.225,1.136
45600,-0.003,-0.205,1.319
45640,0.022,-0.291,1.334
45680,0.018,-0.28,1.239
45720,-0.01,-0.284,1.073
45760,-0.042,-0.29,0.948
45800,-0.027,-0.245,0.811
45840,-0.02,-0.19,0.72
45880,-0.052,-0.08,0.651
45920,-0.112,0.04,0.62
45960,-0.183,0.104,0.69
46000,-0.266,0.348,0.852
46040,-0.339,0.51,1.019
46080,-0.375,0.594,1.154
46120,-0.319,0.39,1.087
46160,-0.261,0.138,0.945
46200,-0.264,-0.093,0.82
46240,-0.263,-0.123,0.819
46280,-0.292,-0.138,0.927
46320,-0.301,-0.167,1.036
46360,-0.283,-0.253,1.09
46400,-0.209,-0.278,1.038
46440,-0.202,-0.223,0.95
46480,-0.195,-0.108,0.823
46520,-0.167,-0.048,0.736
46560,-0.13,0.033,0.643
46600,-0.174,0.292,0.665
46640,-0.161,0.265,0.696
46680,-0.13,0.443,0.783
46720,-0.175,0.463,0.837
46760,-0.184,0.535,1.02
46800,-0.207,0.604,1.188
46840,-0.23,0.656,1.27
46880,-0.146,0.568,1.292
46920,-0.069,0.468,1.192
46960,-0.039,0.31,0.951
47000,-0.009,0.225,0.82
47040,0.038,0.098,0.727
47080,0.065,-0.013,0.689
47120,0.07,-0.015,0.731
47160,0.09,0.042,0.818
47200,0.127,0.047,0.902
47240,0.161,0.107,1.032
47280,0.138,0.084,1.123
47320,0.159,0.116,1.218
47360,0.181,0.123,1.337
47400,0.211,0.187,1.371
47440,0.186,0.269,1.34
47480,0.16,0.394,1.286
47520,0.141,0.507,1.263
47560,0.127,0.54,1.253
47600,0.122,0.619,1.208
47640,0.105,0.634,1.084
47680,0.093,0.578,0.955
47720,0.156,0.424,0.893
47760,0.193,0.362,0.826
47800,0.129,0.283,0.782
47840,0.127,0.214,0.784
47880,0.145,0.113,0.796
47920,0.108,0.021,0.903
47960,0.085,-0.095,1.047
48000,0.001,-0.234,1.134
48040,-0.018,-0.271,1.201
48080,0.051,-0.388,1.187
48120,0.05,-0.385,1.092
48160,0.018,-0.363,0.994
48200,0.004,-0.371,0.861
48240,-0.028,-0.304,0.774
48280,-0.047,-0.253,0.712
48320,-0.101,-0.129,0.693
48360,-0.136,-0.043,0.687
48400,-0.171,0.145,0.712
48440,-0.23,0.296,0.777
48480,-0.354,0.537,0.977
48520,-0.429,0.641,1.081
48560,-0.372,0.405,1.085
48600,-0.319,0.189,1.03
48640,-0.292,0.042,0.959
48680,-0.279,-0.139,0.903
48720,-0.267,-0.285,0.886
48760,-0.229,-0.347,0.901
48800,-0.188,-0.315,0.884
48840,-0.19,-0.247,0.849
48880,-0.181,-0.073,0.771
48920,-0.178,0.061,0.727
48960,-0.161,0.15,0.699
49000,-0.154,0.252,0.689
49040,-0.143,0.295,0.698
49080,-0.179,0.425,0.813
49120,-0.145,0.504,0.98
49160,-0.235,0.579,1.216
49200,-0.267,0.729,1.327
49240,-0.214,0.646,1.347
49280,-0.101,0.359,1.24
49320,-0.024,0.252,1.067
49360,0.021,0.128,0.853
49400,0.079,0.039,0.809
49440,0.146,0.01,0.799
49480,0.129,-0.022,0.74
49520,0.095,-0.071,0.737
49560,0.118,-0.074,0.833
49600,0.15,-0.035,0.97
49640,0.188,-0.051,1.122
49680,0.23,-0.01,1.227
49720,0.213,0.031,1.297
49760,0.225,0.147,1.368
49800,0.211,0.254,1.39
49840,0.168,0.413,1.376
49880,0.164,0.465,1.343
49920,0.157,0.53,1.273
49960,0.126,0.592,1.127
50000,0.123,0.538,1
50040,0.132,0.506,0.875
50080,0.096,0.44,0.807
50120,0.109,0.324,0.748
50160,0.134,0.237,0.736
50200,0.12,0.187,0.746
50240,0.056,0.134,0.8
50280,0.064,0.069,0.923
50320,0.012,0.013,1.093
50360,0.013,-0.054,1.194
50400,0.039,-0.187,1.258
50440,0.052,-0.247,1.261
50480,0.109,-0.308,1.228
50520,0.09,-0.359,1.096
50560,0.036,-0.335,0.953
50600,-0.012,-0.318,0.807
50640,-0.058,-0.275,0.737
50680,-0.081,-0.187,0.702
50720,-0.135,-0.046,0.69
50760,-0.168,0.082,0.687
50800,-0.236,0.277,0.735
50840,-0.333,0.483,0.856
50880,-0.39,0.584,0.996
50920,-0.418,0.478,1.001
50960,-0.38,0.259,0.955
51000,-0.354,-0.068,0.928
51040,-0.314,-0.195,0.924
51080,-0.273,-0.235,0.923
51120,-0.192,-0.249,0.905
51160,-0.18,-0.173,0.848
51200,-0.176,-0.089,0.733
51240,-0.186,0.01,0.678
51280,-0.135,0.129,0.691
51320,-0.145,0.211,0.749
51360,-0.135,0.238,0.749
51400,-0.22,0.398,0.812
51440,-0.244,0.469,0.899
51480,-0.325,0.533,1.007
51520,-0.272,0.65,1.174
51560,-0.172,0.636,1.261
51600,-0.197,0.547,1.122
51640,-0.132,0.54,1.049
51680,-0.003,0.272,0.921
51720,0.027,0.134,0.865
51760,0.055,0.099,0.801
51800,0.066,0.022,0.83
51840,0.146,-0.105,0.888
51880,0.185,-0.07,0.994
51920,0.168,-0.032,1.083
51960,0.157,-0.023,1.181
52000,0.178,-0.005,1.261
52040,0.191,0.002,1.326
52080,0.201,0.132,1.368
52120,0.194,0.174,1.327
52160,0.187,0.276,1.298
52200,0.182,0.371,1.28
52240,0.214,0.467,1.228
52280,0.201,0.548,1.1
52320,0.196,0.506,1.011
52360,0.188,0.405,0.881
52400,0.138,0.417,0.762
52440,0.184,0.302,0.766
52480,0.149,0.187,0.777
52520,0.109,0.132,0.85
52560,0.136,0.015,0.906
52600,0.075,-0.009,1.028
52640,0.107,-0.115,1.183
52680,0.085,-0.234,1.212
52720,0.104,-0.257,1.214
52760,0.132,-0.318,1.155
52800,0.125,-0.327,1.068
52840,0.045,-0.28,0.905
52880,-0.037,-0.258,0.778
52920,-0.068,-0.214,0.689
52960,-0.064,-0.141,0.707
53000,-0.083,-0.04,0.721
53040,-0.171,0.166,0.751
53080,-0.261,0.303,0.824
53120,-0.342,0.497,0.93
53160,-0.357,0.521,0.951
53200,-0.343,0.285,0.958
53240,-0.312,0.1,0.956
53280,-0.323,-0.078,0.941
53320,-0.262,-0.283,0.968
53360,-0.199,-0.345,0.979
53400,-0.157,-0.357,0.94
53440,-0.163,-0.299,0.852
53480,-0.17,-0.182,0.78
53520,-0.162,-0.034,0.736
53560,-0.171,0.092,0.721
53600,-0.163,0.217,0.752
53640,-0.169,0.379,0.754
53680,-0.236,0.426,0.806
53720,-0.207,0.515,0.891
53760,-0.235,0.583,0.999
53800,-0.208,0.651,1.141
53840,-0.108,0.565,1.221
53880,-0.029,0.403,1.162
53920,-0.036,0.336,1.061
53960,0.01,0.233,0.959
54000,0.071,0.168,0.898
54040,0.066,0.088,0.805
54080,0.099,0.1,0.819
54120,0.128,-0.061,0.8
54160,0.149,-0.02,0.864
54200,0.174,-0.039,0.954
54240,0.197,-0.025,1.075
54280,0.26,0.006,1.218
54320,0.241,-0.072,1.25
54360,0.226,0.023,1.293
54400,0.238,0.055,1.293
54440,0.224,0.132,1.306
54480,0.22,0.22,1.321
54520,0.236,0.292,1.3
54560,0.205,0.391,1.247
54600,0.165,0.463,1.211
54640,0.249,0.501,1.12
54680,0.203,0.442,0.975
54720,0.146,0.45,0.878
54760,0.155,0.315,0.789
54800,0.111,0.307,0.745
54840,0.21,0.269,0.837
54880,0.092,0.122,0.834
54920,0.031,0.067,0.929
54960,0.039,-0.078,1.045
55000,-0.008,-0.151,1.063
55040,0.057,-0.242,1.133
55080,0.134,-0.282,1.138
55120,0.128,-0.301,1.081
55160,0.07,-0.26,0.952
55200,0.005,-0.229,0.862
55240,-0.02,-0.19,0.805
55280,-0.032,-0.138,0.784
55320,-0.12,0.072,0.782
55360,-0.195,0.266,0.8
55400,-0.247,0.45,0.858
55440,-0.304,0.615,0.891
55480,-0.302,0.486,0.874
55520,-0.284,0.281,0.909
55560,-0.224,0.079,0.976
55600,-0.176,-0.104,1.018
55640,-0.146,-0.259,1.044
55680,-0.114,-0.324,1.035
55720,-0.105,-0.275,0.949
55760,-0.131,-0.168,0.868
55800,-0.146,-0.051,0.766
55840,-0.152,0.011,0.715
55880,-0.149,0.15,0.698
55920,-0.141,0.189,0.712
55960,-0.115,0.285,0.758
56000,-0.17,0.385,0.79
56040,-0.172,0.474,0.901
56080,-0.157,0.571,0.984
56120,-0.205,0.608,1.131
56160,-0.145,0.648,1.222
56200,-0.055,0.435,1.244
56240,-0.016,0.368,1.178
56280,0.049,0.298,1.062
56320,0.081,0.181,0.952
56360,0.103,0.09,0.854
56400,0.108,0.057,0.792
56440,0.164,-0.029,0.801
56480,0.18,-0.113,0.828
56520,0.19,-0.127,0.906
56560,0.196,-0.129,1
56600,0.17,0.035,1.143
56640,0.192,0.027,1.244
56680,0.22,0.097,1.294
56720,0.207,0.085,1.287
56760,0.217,0.144,1.299
56800,0.24,0.21,1.287
56840,0.226,0.286,1.277
56880,0.207,0.412,1.223
56920,0.152,0.472,1.164
56960,0.144,0.564,1.08
57000,0.156,0.506,0.976
57040,0.122,0.455,0.857
57080,0.079,0.35,0.717
57120,0.094,0.216,0.682
57160,0.137,0.161,0.761
57200,0.072,0.127,0.778
57240,0.023,0.062,0.812
57280,0.023,0.01,0.954
57320,0.02,-0.067,1.111
57360,-0.001,-0.101,1.243
57400,0.084,-0.154,1.346
57440,0.145,-0.215,1.352
57480,0.109,-0.249,1.225
57520,0.044,-0.26,1.094
57560,0.02,-0.282,0.959
57600,0.015,-0.251,0.882
57640,-0.01,-0.208,0.799
57680,-0.077,-0.13,0.76
57720,-0.146,-0.016,0.723
57760,-0.203,0.172,0.774
57800,-0.256,0.314,0.782
57840,-0.371,0.537,0.81
57880,-0.427,0.658,0.812
57920,-0.444,0.533,0.802
57960,-0.383,0.324,0.846
58000,-0.344,0.094,0.896
58040,-0.292,-0.139,0.953
58080,-0.283,-0.172,1.008
58120,-0.259,-0.203,1.034
58160,-0.227,-0.228,0.992
58200,-0.238,-0.171,0.9
58240,-0.244,-0.103,0.766
58280,-0.201,-0.026,0.698
58320,-0.177,0.149,0.662
58360,-0.164,0.257,0.66
58400,-0.111,0.381,0.677
58440,-0.133,0.558,0.734
58480,-0.234,0.617,0.839
58520,-0.174,0.686,0.987
58560,-0.207,0.642,1.102
58600,-0.182,0.614,1.172
58640,-0.085,0.52,1.203
58680,-0.027,0.387,1.119
58720,-0.039,0.332,0.937
58760,0.038,0.24,0.889
58800,0.117,0.101,0.863
58840,0.122,0.023,0.846
58880,0.139,-0.01,0.861
58920,0.17,-0.046,0.896
58960,0.19,-0.039,0.952
59000,0.176,-0.009,1.044
59040,0.171,0.012,1.129
59080,0.185,0.047,1.231
59120,0.174,0.099,1.291
59160,0.165,0.109,1.302
59200,0.196,0.199,1.295
59240,0.154,0.285,1.292
59280,0.14,0.393,1.251
59320,0.154,0.423,1.229
59360,0.161,0.463,1.14
59400,0.14,0.497,1.076
59440,0.196,0.37,1
59480,0.203,0.39,0.913
59520,0.142,0.371,0.8
59560,0.074,0.274,0.688
59600,0.03,0.2,0.691
59640,0.055,0.182,0.74
59680,0.009,0.126,0.835
59720,-0.048,0.116,0.948
59760,-0.064,0.061,1.113
59800,-0.023,-0.042,1.241
59840,0.068,-0.134,1.353
59880,0.16,-0.193,1.37
59920,0.151,-0.291,1.243
59960,0.072,-0.251,1.037
60000,0.005,-0.265,0.873
60040,-0.026,-0.254,0.758
60080,-0.048,-0.18,0.717
60120,-0.106,-0.052,0.693
60160,-0.189,0.203,0.766
60200,-0.217,0.344,0.831
60240,-0.284,0.543,0.879
60280,-0.356,0.599,0.858
60320,-0.36,0.396,0.856
60360,-0.3,0.092,0.91
60400,-0.288,-0.115,0.946
60440,-0.257,-0.302,0.971
60480,-0.183,-0.335,0.981
60520,-0.137,-0.253,0.898
60560,-0.166,-0.138,0.802
60600,-0.187,0.007,0.708
60640,-0.184,0.141,0.656
60680,-0.167,0.232,0.704
60720,-0.125,0.323,0.731
60760,-0.146,0.395,0.748
60800,-0.133,0.439,0.815
60840,-0.077,0.531,0.867
60880,-0.201,0.551,0.989
60920,-0.11,0.607,1.234
60960,-0.073,0.594,1.283
61000,-0.033,0.456,1.233
61040,0.069,0.368,1.143
61080,0.088,0.225,0.956
61120,0.119,0.107,0.857
61160,0.154,-0.018,0.841
61200,0.165,-0.059,0.905
61240,0.177,-0.105,0.959
61280,0.191,-0.07,1.044
61320,0.181,-0.077,1.09
61360,0.198,-0.05,1.173
61400,0.174,-0.089,1.234
61440,0.148,-0.034,1.24
61480,0.155,0.122,1.252
61520,0.19,0.139,1.222
61560,0.191,0.198,1.214
61600,0.163,0.322,1.21
61640,0.148,0.374,1.214
61680,0.172,0.511,1.24
61720,0.153,0.583,1.168
61760,0.125,0.584,0.999
61800,0.093,0.469,0.819
61840,0.117,0.384,0.725
61880,0.14,0.326,0.769
61920,0.128,0.151,0.805
61960,0.001,0.114,0.836
62000,0.04,0.06,0.976
62040,0.045,-0.084,1.068
62080,0.054,-0.086,1.181
62120,0.128,-0.175,1.252
62160,0.137,-0.198,1.238
62200,0.091,-0.207,1.174
62240,0.067,-0.22,1.059
62280,0.031,-0.247,0.916
62320,0.012,-0.232,0.828
62360,-0.066,-0.161,0.719
62400,-0.141,-0.036,0.706
62440,-0.203,0.106,0.705
62480,-0.311,0.26,0.737
62520,-0.395,0.47,0.839
62560,-0.435,0.556,0.928
62600,-0.433,0.42,0.913
62640,-0.406,0.146,0.898
62680,-0.319,-0.13,0.915
62720,-0.268,-0.305,0.953
62760,-0.199,-0.411,0.987
62800,-0.173,-0.37,0.968
62840,-0.201,-0.221,0.873
62880,-0.198,-0.134,0.78
62920,-0.188,-0.041,0.713
62960,-0.182,0.132,0.685
63000,-0.208,0.207,0.673
63040,-0.241,0.391,0.655
63080,-0.254,0.469,0.706
63120,-0.322,0.573,0.82
63160,-0.32,0.664,0.931
63200,-0.283,0.742,1.096
63240,-0.219,0.714,1.293
63280,-0.156,0.629,1.278
63320,-0.078,0.379,1.11
63360,-0.037,0.304,0.987
63400,0.016,0.227,0.884
63440,0.054,0.066,0.82
63480,0.071,0.024,0.825
63520,0.091,0.006,0.875
63560,0.093,-0.033,0.868
63600,0.039,0.012,0.87
63640,0.024,-0.004,0.911
63680,0.076,-0.018,1.004
63720,0.086,0.06,1.14
63760,0.119,0.081,1.184
63800,0.138,0.098,1.222
63840,0.148,0.106,1.235
63880,0.199,0.084,1.253
63920,0.24,0.224,1.287
63960,0.219,0.23,1.291
64000,0.215,0.311,1.24
64040,0.163,0.37,1.213
64080,0.174,0.502,1.182
64120,0.176,0.521,1.058
64160,0.13,0.481,0.938
64200,0.123,0.456,0.854
64240,0.166,0.372,0.826
64280,0.076,0.297,0.738
64320,0.037,0.259,0.775
64360,0.095,0.146,0.817
64400,0.042,0.042,0.889
64440,-0.017,0.053,0.999
64480,-0.016,-0.125,1.111
64520,-0.006,-0.167,1.168
64560,0.033,-0.2,1.205
64600,0.05,-0.262,1.196
64640,0.045,-0.308,1.146
64680,0.014,-0.309,1.034
64720,-0.018,-0.337,0.914
64760,-0.067,-0.252,0.786
64800,-0.115,-0.144,0.723
64840,-0.172,0.018,0.711
64880,-0.233,0.277,0.747
64920,-0.284,0.455,0.799
64960,-0.379,0.596,0.859
65000,-0.385,0.49,0.905
65040,-0.362,0.209,0.948
65080,-0.367,0.017,0.95
65120,-0.344,-0.223,0.967
65160,-0.232,-0.374,1.001
65200,-0.159,-0.416,0.965
65240,-0.169,-0.305,0.877
65280,-0.174,-0.215,0.78
65320,-0.179,-0.117,0.684
65360,-0.163,0.088,0.641
65400,-0.135,0.246,0.663
65440,-0.146,0.306,0.643
65480,-0.18,0.534,0.714
65520,-0.169,0.559,0.826
65560,-0.217,0.688,0.921
65600,-0.203,0.727,1.04
65640,-0.183,0.688,1.178
65680,-0.174,0.661,1.186
65720,-0.098,0.474,1.125
65760,0.016,0.314,1.065
65800,0.033,0.28,0.954
65840,0.103,0.085,0.897
65880,0.16,0.025,0.904
65920,0.191,0.012,0.922
65960,0.16,-0.034,0.901
66000,0.175,-0.046,0.962
66040,0.189,-0.081,0.987
66080,0.169,-0.044,1.025
66120,0.153,-0.041,1.107
66160,0.166,-0.053,1.221
66200,0.197,0.02,1.279
66240,0.202,0.014,1.268
66280,0.192,0.14,1.266
66320,0.184,0.204,1.249
66360,0.217,0.253,1.236
66400,0.164,0.333,1.241
66440,0.193,0.362,1.24
66480,0.216,0.434,1.189
66520,0.159,0.522,1.05
66560,0.131,0.524,0.933
66600,0.19,0.467,0.841
66640,0.155,0.341,0.811
66680,0.191,0.287,0.861
66720,0.158,0.147,0.858
66760,0.127,0.072,0.956
66800,0.201,-0.065,1.067
66840,0.181,-0.157,1.065
66880,0.169,-0.213,1.093
66920,0.159,-0.268,1.083
66960,0.113,-0.282,1.03
67000,0.062,-0.261,0.962
67040,0.05,-0.248,0.893
67080,-0.01,-0.205,0.817
67120,-0.067,-0.133,0.782
67160,-0.099,-0.016,0.786
67200,-0.138,0.123,0.805
67240,-0.226,0.287,0.826
67280,-0.264,0.455,0.879
67320,-0.313,0.547,0.9
67360,-0.319,0.499,0.911
67400,-0.28,0.319,0.911
67440,-0.238,0.066,0.95
67480,-0.222,-0.148,0.984
67520,-0.181,-0.243,1.013
67560,-0.12,-0.254,0.976
